idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
145,"For example , the words in the first column of are all political terms , which could be assigned to the Politics & Government topic .",Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,14,0.19444444444444445,144,0.5353159851301115,14,0.8235294117647058,1,0,
146,Note that our model can even learn locally interpretable structure that is not explicitly indicated by the label information .,Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,15,0.20833333333333334,145,0.5390334572490706,15,0.8823529411764706,1,0,
147,"For instance , all words in the fifth column are Chemistry - related .",Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,16,0.2222222222222222,146,0.5427509293680297,16,0.9411764705882353,1,0,
148,"However , we do not have a chemistry label in the dataset , and regardless they should belong to the Science topic .",Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,17,0.2361111111111111,147,0.5464684014869888,17,1.0,1,0,
149,Text Sequence Matching,Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,18,0.25,148,0.550185873605948,0,0.0,1,0,
150,"To gain a deeper understanding regarding the modeling capacity of word embeddings , we further investigate the problem of sentence matching , including natural language inference , answer sentence selection and paraphrase identification .",Interpreting model predictions,Interpreting model predictions,text-classification,8,,,,19,0.2638888888888889,149,0.5539033457249071,1,0.047619047619047616,1,0,
151,The corresponding performance metrics are shown in .,Interpreting model predictions,,text-classification,8,,,,20,0.2777777777777778,150,0.5576208178438662,2,0.09523809523809523,1,0,
152,"Surprisingly , on most of the datasets considered ( except WikiQA ) , SWEM demonstrates the best results compared with those with CNN or the LSTM encoder .",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,"['O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-b', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",21,0.2916666666666667,151,0.5613382899628253,3,0.14285714285714285,1,1,results
153,"Notably , on SNLI dataset , we observe that SWEM - max performs the best among all SWEM variants , consistent with the findings in Nie and Bansal ( 2017 ) ; , that max - pooling over BiLSTM hidden units outperforms average pooling operation on SNLI dataset .",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,"['O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",22,0.3055555555555556,152,0.5650557620817844,4,0.19047619047619047,1,1,results
154,"As a result , with only 120K parameters , our SWEM - max achieves a test accuracy of 83.8 % , which is very competitive among state - of the - art sentence encoding - based models ( in terms of both performance and number of parameters )",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,,,,23,0.3194444444444444,153,0.5687732342007435,5,0.23809523809523808,1,0,
155,1 .,Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,,,,24,0.3333333333333333,154,0.5724907063197026,6,0.2857142857142857,1,0,
156,"The strong results of the SWEM approach on these tasks may stem from the fact that when matching natural language sentences , it is sufficient inmost cases to simply model the word - level alignments between two sequences .",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,,,,25,0.3472222222222222,155,0.5762081784386617,7,0.3333333333333333,1,0,
157,"From this perspective , word - order information becomes much less useful for predicting relationship between sentences .",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,,,,26,0.3611111111111111,156,0.5799256505576208,8,0.38095238095238093,1,0,
158,"Moreover , considering the simpler model architecture of SWEM , they could be much easier to be optimized than LSTM or CNN - based models , and thus give rise to better empirical results .",Interpreting model predictions,The corresponding performance metrics are shown in .,text-classification,8,,,,27,0.375,157,0.5836431226765799,9,0.42857142857142855,1,0,
159,Importance of word - order information,Interpreting model predictions,,text-classification,8,,,,28,0.3888888888888889,158,0.587360594795539,10,0.47619047619047616,1,0,
160,"One possible disadvantage of SWEM is that it ignores the word - order information within a text sequence , which could be potentially captured by CNN - or LSTM - based models .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,29,0.4027777777777778,159,0.5910780669144982,11,0.5238095238095238,1,0,
161,"However , we empirically found that except for sentiment analysis , SWEM exhibits similar or even superior performance as the CNN or LSTM on a variety of tasks .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,30,0.4166666666666667,160,0.5947955390334573,12,0.5714285714285714,1,0,
162,"In this regard , one natural question would be : how important are word - order features for these tasks ?",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,31,0.4305555555555556,161,0.5985130111524164,13,0.6190476190476191,1,0,
163,"To this end , we randomly shuffle the words for every sentence in the training set , while keeping the original word order for samples in the test set .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,32,0.4444444444444444,162,0.6022304832713755,14,0.6666666666666666,1,0,
164,The motivation here is to remove the word - order features from the training set and examine how sensitive the performance on different tasks are to word - order information .,Interpreting model predictions,Importance of word - order information,text-classification,8,,,,33,0.4583333333333333,163,0.6059479553903345,15,0.7142857142857143,1,0,
165,We use LSTM as the model for this purpose since it can captures wordorder information from the original training set .,Interpreting model predictions,Importance of word - order information,text-classification,8,,,,34,0.4722222222222222,164,0.6096654275092936,16,0.7619047619047619,1,0,
166,The results on three distinct tasks are shown in .,Interpreting model predictions,Importance of word - order information,text-classification,8,,,,35,0.4861111111111111,165,0.6133828996282528,17,0.8095238095238095,1,0,
167,"Somewhat surprisingly , for Yahoo and SNLI datasets , the LSTM model trained on shuffled training set shows comparable accuracies to those trained on the original dataset , indicating that word - order information does not contribute significantly on these two problems , i.e. , topic categorization and textual entailment .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,36,0.5,166,0.6171003717472119,18,0.8571428571428571,1,0,
168,"However , on the Yelp polarity dataset , the results drop noticeably , further suggesting that word - order does matter for sentiment analysis ( as indicated above from a different perspective ) .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,37,0.5138888888888888,167,0.620817843866171,19,0.9047619047619048,1,0,
169,"Notably , the performance of LSTM on the Yelp dataset with a shuffled training set is very close to our results with SWEM , indicating that the main difference between LSTM and SWEM maybe due to the ability of the former to capture word - order features .",Interpreting model predictions,Importance of word - order information,text-classification,8,,,,38,0.5277777777777778,168,0.6245353159851301,20,0.9523809523809523,1,0,
170,Both observations are in consistent with our experimental results in the previous section .,Interpreting model predictions,Importance of word - order information,text-classification,8,,,,39,0.5416666666666666,169,0.6282527881040892,21,1.0,1,0,
171,Case Study,Interpreting model predictions,,text-classification,8,,,,40,0.5555555555555556,170,0.6319702602230484,0,0.0,1,0,
172,"To understand what type of sentences are sensitive to word - order information , we further show those samples that are wrongly predicted because of the shuffling of training data in .",Interpreting model predictions,Case Study,text-classification,8,,,,41,0.5694444444444444,171,0.6356877323420075,1,0.05263157894736842,1,0,
173,"Taking the first sentence as an example , several words in the review are generally positive , i.e. friendly , nice , okay , great and likes .",Interpreting model predictions,Case Study,text-classification,8,,,,42,0.5833333333333334,172,0.6394052044609665,2,0.10526315789473684,1,0,
174,"However , the most vital features for predicting the sentiment of this sentence could be the phrase / sentence ' is just okay ' , ' not great ' or ' makes me wonder why everyone likes ' , which can not be captured without considering word - order features .",Interpreting model predictions,Case Study,text-classification,8,,,,43,0.5972222222222222,173,0.6431226765799256,3,0.15789473684210525,1,0,
175,It is worth noting the hints for predictions in this case are actually ngram phrases from the input document .,Interpreting model predictions,Case Study,text-classification,8,,,,44,0.6111111111111112,174,0.6468401486988847,4,0.21052631578947367,1,0,
176,SWEM - hier for sentiment analysis,Interpreting model predictions,,text-classification,8,,,,45,0.625,175,0.6505576208178439,5,0.2631578947368421,1,0,
177,"As demonstrated in Section 4.2.1 , word - order information plays a vital role for sentiment analysis tasks .",Interpreting model predictions,SWEM - hier for sentiment analysis,text-classification,8,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'O']",46,0.6388888888888888,176,0.654275092936803,6,0.3157894736842105,1,1,results
178,"However , according to the case study above , the most important features for sentiment prediction maybe some key n-gram phrase / words from Negative :",Interpreting model predictions,SWEM - hier for sentiment analysis,text-classification,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O']",,,47,0.6527777777777778,177,0.6579925650557621,7,0.3684210526315789,1,1,results
179,Friendly staff and nice selection of vegetarian options .,Interpreting model predictions,,text-classification,8,,,,48,0.6666666666666666,178,0.6617100371747212,8,0.42105263157894735,1,0,
180,"Food is just okay , not great .",Interpreting model predictions,,text-classification,8,,,,49,0.6805555555555556,179,0.6654275092936803,9,0.47368421052631576,1,0,
181,Makes me wonder why everyone likes food fight so much .,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,50,0.6944444444444444,180,0.6691449814126395,10,0.5263157894736842,1,0,
182,Positive :,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,51,0.7083333333333334,181,0.6728624535315985,11,0.5789473684210527,1,0,
183,"The store is small , but it carries specialties that are difficult to find in Pittsburgh .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,52,0.7222222222222222,182,0.6765799256505576,12,0.631578947368421,1,0,
184,I was particularly excited to find middle eastern chili sauce and chocolate covered turkish delights .,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,53,0.7361111111111112,183,0.6802973977695167,13,0.6842105263157895,1,0,
185,the input document .,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,54,0.75,184,0.6840148698884758,14,0.7368421052631579,1,0,
186,"We hypothesize that incorporating information about the local word - order , i.e. , n-gram features , is likely to largely mitigate the limitations of the above three SWEM variants .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,55,0.7638888888888888,185,0.6877323420074349,15,0.7894736842105263,1,0,
187,"Inspired by this observation , we propose using another simple pooling operation termed as hierarchical ( SWEM - hier ) , as detailed in Section 3.3 .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,56,0.7777777777777778,186,0.6914498141263941,16,0.8421052631578947,1,0,
188,We evaluate this method on the two documentlevel sentiment analysis tasks and the results are shown in the last row of .,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,57,0.7916666666666666,187,0.6951672862453532,17,0.8947368421052632,1,0,
189,"SWEM - hier greatly outperforms the other three SWEM variants , and the corresponding accuracies are comparable to the results of CNN or LSTM ) .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'B-b', 'I-b', 'O', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O']",58,0.8055555555555556,188,0.6988847583643123,18,0.9473684210526315,1,1,results
190,"This indicates that the proposed hierarchical pooling operation manages to abstract spatial ( word - order ) information from the input sequence , which is beneficial for performance in sentiment analysis tasks .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,59,0.8194444444444444,189,0.7026022304832714,19,1.0,1,0,
191,Short Sentence Processing,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,60,0.8333333333333334,190,0.7063197026022305,0,0.0,1,0,
192,We now consider sentence - classification tasks ( with approximately 20 words on average ) .,Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,61,0.8472222222222222,191,0.7100371747211895,1,0.09090909090909091,1,0,
193,"We experiment on three sentiment classification datasets , i.e. , MR , SST - 1 , SST - 2 , as well as subjectivity classification ( Subj ) and question classification ( TREC ) .",Interpreting model predictions,"Food is just okay , not great .",text-classification,8,,,,62,0.8611111111111112,192,0.7137546468401487,2,0.18181818181818182,1,0,
194,The corresponding results are shown in .,Interpreting model predictions,,text-classification,8,,,,63,0.875,193,0.7174721189591078,3,0.2727272727272727,1,0,
195,"Compared with CNN / LSTM compositional functions , SWEM yields inferior accuracies on sentiment analysis datasets , consistent with our observation in the case of document categorization .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",64,0.8888888888888888,194,0.7211895910780669,4,0.36363636363636365,1,1,results
196,"However , SWEM exhibits comparable performance on the other two tasks , again with much less parameters and faster training .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,"['O', 'O', 'O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",65,0.9027777777777778,195,0.724907063197026,5,0.45454545454545453,1,1,results
197,"Further , we investigate two sequence tagging tasks : the standard CoNLL2000 chunking and CoNLL2003 NER datasets .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,66,0.9166666666666666,196,0.7286245353159851,6,0.5454545454545454,1,0,
198,"Results are shown in the Supplementary Material , where LSTM and CNN again perform better than SWEMs .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,67,0.9305555555555556,197,0.7323420074349443,7,0.6363636363636364,1,0,
199,"Generally , SWEM is less effective at extracting representations from short sentences than from long documents .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,68,0.9444444444444444,198,0.7360594795539034,8,0.7272727272727273,1,0,
200,"This maybe due to the fact that fora shorter text sequence , word - order features tend to be more important since the semantic information provided byword embeddings alone is relatively limited .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,69,0.9583333333333334,199,0.7397769516728625,9,0.8181818181818182,1,0,
201,"Moreover , we note that the results on these relatively small datasets are highly sensitive to model regularization techniques due to the overfitting issues .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,70,0.9722222222222222,200,0.7434944237918215,10,0.9090909090909091,1,0,
202,"In this regard , one interesting future direction maybe to develop specific regularization strategies for the SWEM framework , and thus make them work better on small sentence classification datasets .",Interpreting model predictions,The corresponding results are shown in .,text-classification,8,,,,71,0.9861111111111112,201,0.7472118959107806,11,1.0,1,0,
203,Discussion,Interpreting model predictions,,text-classification,8,,,,72,1.0,202,0.7509293680297398,0,0.0,1,0,
204,Comparison via subspace training,,,text-classification,8,,,,0,0.0,203,0.7546468401486989,0,0.0,1,0,
205,We use subspace training to measure the model complexity in text classification problems .,Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,1,0.037037037037037035,204,0.758364312267658,1,0.0625,1,0,
206,"It constrains the optimization of the trainable parameters in a subspace of low dimension d , the intrinsic dimension dint defines the minimum d that yield a good solution .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,2,0.07407407407407407,205,0.7620817843866171,2,0.125,1,0,
207,"Two models are studied : the SWEM - max variant , and the CNN model including a convolutional layer followed by a FC layer .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,3,0.1111111111111111,206,0.7657992565055762,3,0.1875,1,0,
208,We consider two settings :,Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,4,0.14814814814814814,207,0.7695167286245354,4,0.25,1,0,
209,"( 1 ) The word embeddings are randomly intialized , and optimized jointly with the model parameters .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,5,0.18518518518518517,208,0.7732342007434945,5,0.3125,1,0,
210,We show the performance of direct and subspace training on AG News dataset in ( a ) ( b ) .,Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,6,0.2222222222222222,209,0.7769516728624535,6,0.375,1,0,
211,The two models trained via direct method share almost identical perfomrnace on training and testing .,Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,7,0.25925925925925924,210,0.7806691449814126,7,0.4375,1,0,
212,"The subspace training yields similar accuracy with direct training for very small d , even when model parameters are not trained at all ( d = 0 ) .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,8,0.2962962962962963,211,0.7843866171003717,8,0.5,1,0,
213,"This is because the word embeddings have the full degrees of freedom to adjust to achieve good solutions , regardless of the employed models .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,9,0.3333333333333333,212,0.7881040892193308,9,0.5625,1,0,
214,SWEM seems to have an easier loss landspace than CNN for word embeddings to find the best solutions .,Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,10,0.37037037037037035,213,0.79182156133829,10,0.625,1,0,
215,"According to Occam 's razor , simple models are preferred , if all else are the same .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,11,0.4074074074074074,214,0.7955390334572491,11,0.6875,1,0,
216,"( 2 ) The pre-trained GloVe are frozen for the word embeddings , and only the model parameters are optimized .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,12,0.4444444444444444,215,0.7992565055762082,12,0.75,1,0,
217,"The results on testing datasets of AG News and Yelp P. are shown in ( c ) ( d ) , respectively .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,13,0.48148148148148145,216,0.8029739776951673,13,0.8125,1,0,
218,"SWEM shows significantly higher accuracy than CNN fora large range of low subspace dimension , indicating that SWEM is more parameter - efficient to get a decent solution .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,14,0.5185185185185185,217,0.8066914498141264,14,0.875,1,0,
219,"In ( c ) , if we set the performance threshold Model MR SST - 1 SST - 2 Subj TREC RAE 77.7 43.2 82.4 --MV-RNN 79.0 44.4 82.9 --LSTM - 46.4 84.9 --RNN 77.2 --93.7 90.2 Constituency Tree-LSTM - 51.0 88.0 -- Dynamic CNN - 48.5 86.8 - 93.0 CNN 81 as 80 % testing accuracy , SWEM exhibits a lower dint than CNN on AG News dataset .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,15,0.5555555555555556,218,0.8104089219330854,15,0.9375,1,0,
220,"However , in , CNN can leverage more trainable parameters to achieve higher accuracy when dis large .",Comparison via subspace training,Comparison via subspace training,text-classification,8,,,,16,0.5925925925925926,219,0.8141263940520446,16,1.0,1,0,
221,Linear classifiers,Comparison via subspace training,,text-classification,8,,,,17,0.6296296296296297,220,0.8178438661710037,0,0.0,1,0,
222,"To further investigate the quality of representations learned from SWEMs , we employ a linear classifier on top of the representations for prediction , instead of a non-linear MLP layer as in the previous section .",Comparison via subspace training,Linear classifiers,text-classification,8,,,,18,0.6666666666666666,221,0.8215613382899628,1,0.25,1,0,
223,It turned out that utilizing a linear classifier only leads to a very small performance drop for both Yahoo !,Comparison via subspace training,Linear classifiers,text-classification,8,,,,19,0.7037037037037037,222,0.8252788104089219,2,0.5,1,0,
224,Ans. ( from 73.53 % to 73.18 % ) and Yelp P. datasets ( from 93.76 % to 93.66 % ) .,Comparison via subspace training,Linear classifiers,text-classification,8,,,,20,0.7407407407407407,223,0.828996282527881,3,0.75,1,0,
225,This observation highlights that SWEMs are able to extract robust and informative sentence representations despite their simplicity .,Comparison via subspace training,Linear classifiers,text-classification,8,,,,21,0.7777777777777778,224,0.8327137546468402,4,1.0,1,0,
226,Extension to other languages,Comparison via subspace training,,text-classification,8,,,,22,0.8148148148148148,225,0.8364312267657993,0,0.0,1,0,
227,"We have also tried our SWEM - concat and SWE Mhier models on Sogou news corpus ( with the same experimental setup as ) , which is a Chinese dataset represented by Pinyin ( a phonetic romanization of Chinese ) .",Comparison via subspace training,Extension to other languages,text-classification,8,,,,23,0.8518518518518519,226,0.8401486988847584,1,0.2,1,0,
228,"SWEMconcat yields an accuracy of 91.3 % , while SWEM - hier ( with a local window size of 5 ) obtains an accuracy of 96.2 % on the test set .",Comparison via subspace training,Extension to other languages,text-classification,8,,,,24,0.8888888888888888,227,0.8438661710037175,2,0.4,1,0,
229,"Notably , the performance of SWEM - hier is comparable to the best accuracies of CNN ( 95.6 % ) and LSTM ( 95.2 % ) , as reported in .",Comparison via subspace training,Extension to other languages,text-classification,8,,,,25,0.9259259259259259,228,0.8475836431226765,3,0.6,1,0,
230,"This indicates that hierarchical pooling is more suitable than average / max pooling for Chinese text classification , by taking spatial information into account .",Comparison via subspace training,Extension to other languages,text-classification,8,,,,26,0.9629629629629629,229,0.8513011152416357,4,0.8,1,0,
231,It also implies that Chinese is more sensitive to local word - order features than English .,Comparison via subspace training,Extension to other languages,text-classification,8,,,,27,1.0,230,0.8550185873605948,5,1.0,1,0,
232,Conclusions,,,text-classification,8,,,,0,0.0,231,0.8587360594795539,0,0.0,1,0,
233,"We have performed a comparative study between SWEM ( with parameter - free pooling operations ) and CNN or LSTM - based models , to represent text sequences on 17 NLP datasets .",Conclusions,Conclusions,text-classification,8,,,,1,0.02702702702702703,232,0.862453531598513,1,0.03571428571428571,0,0,
234,"We further validated our experimental findings through additional exploration , and revealed some general rules for rationally selecting compositional functions for distinct problems .",Conclusions,Conclusions,text-classification,8,,,,2,0.05405405405405406,233,0.8661710037174721,2,0.07142857142857142,0,0,
235,Our findings regarding when ( and why ) simple pooling operations are enough for text sequence representations are summarized as follows :,Conclusions,Conclusions,text-classification,8,,,,3,0.08108108108108109,234,0.8698884758364313,3,0.10714285714285714,0,0,
236,"Simple pooling operations are surprisingly effective at representing longer documents ( with hundreds of words ) , while recurrent / convolutional compositional functions are most effective when constructing representations for short sentences .",Conclusions,Conclusions,text-classification,8,,,,4,0.10810810810810811,235,0.8736059479553904,4,0.14285714285714285,0,0,
237,Sentiment analysis tasks are more sensitive to word - order features than topic categorization tasks .,Conclusions,Conclusions,text-classification,8,,,,5,0.13513513513513514,236,0.8773234200743495,5,0.17857142857142858,0,0,
238,"However , a simple hierarchical pooling layer proposed here achieves comparable results to LSTM / CNN on sentiment analysis tasks .",Conclusions,Conclusions,text-classification,8,,,,6,0.16216216216216217,237,0.8810408921933085,6,0.21428571428571427,0,0,
239,"To match natural language sentences , e.g. , textual entailment , answer sentence selection , etc. , simple pooling operations already exhibit similar or even superior results , compared to CNN and LSTM .",Conclusions,Conclusions,text-classification,8,,,,7,0.1891891891891892,238,0.8847583643122676,7,0.25,0,0,
240,"We consider a wide range of text - representationbased tasks in this paper , including document categorization , text sequence matching and ( short ) sentence classification .",Conclusions,Conclusions,text-classification,8,,,,8,0.21621621621621623,239,0.8884758364312267,8,0.2857142857142857,0,0,
241,"For document classification tasks , we use the same data splits in ( downloaded from https://goo.gl/QaRpr7 ) ; for short sentence classification , we employ the same training / testing data and preprocessing procedure with .",Conclusions,Conclusions,text-classification,8,,,,9,0.24324324324324326,240,0.8921933085501859,9,0.32142857142857145,0,0,
242,"The statistics and corresponding types of these datasets are summarized in Datasets #w #c Train Types SWEM - CRF indicates that CRF is directly operated on top of the word embedding layer and make predictions for each word ( there is no contextual / word - order information before CRF layer , compared to CNN - CRF or BI - LSTM - CRF ) .",Conclusions,Conclusions,text-classification,8,,,,10,0.2702702702702703,241,0.895910780669145,10,0.35714285714285715,0,0,
243,"As shown above , CNN - CRF and BI - LSTM - CRF consistently outperform SWEM - CRF on both sequence tagging tasks , although the training takes around 4 to 5 times longer ( for BI - LSTM - CRF ) than SWEM - CRF .",Conclusions,Conclusions,text-classification,8,,,,11,0.2972972972972973,242,0.8996282527881041,11,0.39285714285714285,0,0,
244,"This suggests that for chunking and NER , compositional functions such as LSTM or CNN are very necessary , because of the sequential ( order-sensitive ) nature of sequence tagging tasks .",Conclusions,Conclusions,text-classification,8,,,,12,0.32432432432432434,243,0.9033457249070632,12,0.42857142857142855,0,0,
245,What are the key words used for predictions ?,Conclusions,Conclusions,text-classification,8,,,,13,0.35135135135135137,244,0.9070631970260223,13,0.4642857142857143,0,0,
246,"Given the sparsity of word embeddings , one natural question would be : What are those key words that are leveraged by the model to make predictions ?",Conclusions,Conclusions,text-classification,8,,,,14,0.3783783783783784,245,0.9107806691449815,14,0.5,0,0,
247,"To this end , after training SWEM - max on Yahoo !",Conclusions,Conclusions,text-classification,8,,,,15,0.40540540540540543,246,0.9144981412639405,15,0.5357142857142857,0,0,
248,"Answer dataset , we selected the top - 10 words ( with the maximum values in that dimension ) for every word embedding dimension .",Conclusions,Conclusions,text-classification,8,,,,16,0.43243243243243246,247,0.9182156133828996,16,0.5714285714285714,0,0,
249,The results are visualized in .,Conclusions,,text-classification,8,,,,17,0.4594594594594595,248,0.9219330855018587,17,0.6071428571428571,0,0,
